ts,pond_id,sensors,rf,svm,knn,note
2026-01-04T13:02:27.438903Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:27.309834Z"", ""PondID"": ""POND_TEST"", ""Temp"": 28.058, ""Turbidity (cm)"": 37.347, ""DO(mg/L)"": 5.236, ""BOD (mg/L)"": 4.075, ""CO2"": 5.836, ""pH"": 7.723, ""Alkalinity (mg L-1 )"": 139.868, ""Hardness (mg L-1 )"": 125.966, ""Calcium (mg L-1 )"": 86.552, ""Ammonia (mg L-1 )"": 0.224, ""Nitrite (mg L-1 )"": 0.192, ""Phosphorus (mg L-1 )"": 0.307, ""H2S (mg L-1 )"": 0.0016, ""Plankton (No. L-1)"": 2876}","{""rf"": {""DO(mg/L)"": 4.923701040000002, ""pH"": 7.876314219999996, ""Ammonia (mg L-1 )"": 0.05042409999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.00024399881125949574, 0.02331438689878615, 0.9764416142899542]}, ""knn"": {""DO(mg/L)"": 5.0137634}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00024399881125949574, 0.02331438689878615, 0.9764416142899542]}",,
2026-01-04T13:02:28.974044Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:28.848178Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.4, ""Turbidity (cm)"": 36.596, ""DO(mg/L)"": 5.114, ""BOD (mg/L)"": 2.14, ""CO2"": 5.54, ""pH"": 7.756, ""Alkalinity (mg L-1 )"": 116.506, ""Hardness (mg L-1 )"": 119.672, ""Calcium (mg L-1 )"": 73.068, ""Ammonia (mg L-1 )"": 0.261, ""Nitrite (mg L-1 )"": 0.062, ""Phosphorus (mg L-1 )"": 0.147, ""H2S (mg L-1 )"": 0.0011, ""Plankton (No. L-1)"": 4433}","{""rf"": {""DO(mg/L)"": 5.112043670000002, ""pH"": 7.9396614199999975, ""Ammonia (mg L-1 )"": 0.031342629999999996}, ""svm"": {""class"": 2, ""probabilities"": [1.339030269423538e-07, 1.5094741747609216e-07, 0.9999997151495555]}, ""knn"": {""DO(mg/L)"": 5.2763776}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.339030269423538e-07, 1.5094741747609216e-07, 0.9999997151495555]}",,
2026-01-04T13:02:30.299509Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:30.195031Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.8, ""Turbidity (cm)"": 36.914, ""DO(mg/L)"": 5.514, ""BOD (mg/L)"": 4.813, ""CO2"": 7.81, ""pH"": 7.771, ""Alkalinity (mg L-1 )"": 107.578, ""Hardness (mg L-1 )"": 128.272, ""Calcium (mg L-1 )"": 106.202, ""Ammonia (mg L-1 )"": 0.305, ""Nitrite (mg L-1 )"": 0.199, ""Phosphorus (mg L-1 )"": 0.236, ""H2S (mg L-1 )"": 0.0012, ""Plankton (No. L-1)"": 4276}","{""rf"": {""DO(mg/L)"": 5.624138600000001, ""pH"": 7.808977539999998, ""Ammonia (mg L-1 )"": 0.036286429999999995}, ""svm"": {""class"": 2, ""probabilities"": [4.334412163761848e-05, 0.09403444502796557, 0.9059222108503966]}, ""knn"": {""DO(mg/L)"": 4.287833000000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [4.334412163761848e-05, 0.09403444502796557, 0.9059222108503966]}",,
2026-01-04T13:02:31.823577Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:31.683574Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.686, ""Turbidity (cm)"": 34.318, ""DO(mg/L)"": 5.434, ""BOD (mg/L)"": 4.851, ""CO2"": 7.914, ""pH"": 7.767, ""Alkalinity (mg L-1 )"": 123.138, ""Hardness (mg L-1 )"": 142.766, ""Calcium (mg L-1 )"": 93.264, ""Ammonia (mg L-1 )"": 0.283, ""Nitrite (mg L-1 )"": 0.072, ""Phosphorus (mg L-1 )"": 0.392, ""H2S (mg L-1 )"": 0.0046, ""Plankton (No. L-1)"": 3944}","{""rf"": {""DO(mg/L)"": 5.975224259999999, ""pH"": 7.899837240000003, ""Ammonia (mg L-1 )"": 0.04017207}, ""svm"": {""class"": 2, ""probabilities"": [8.848479920556418e-05, 0.05769583387517877, 0.9422156813256156]}, ""knn"": {""DO(mg/L)"": 4.2007168}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [8.848479920556418e-05, 0.05769583387517877, 0.9422156813256156]}",,
2026-01-04T13:02:33.992873Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:33.738788Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.551, ""Turbidity (cm)"": 34.469, ""DO(mg/L)"": 5.271, ""BOD (mg/L)"": 3.243, ""CO2"": 7.677, ""pH"": 7.715, ""Alkalinity (mg L-1 )"": 112.029, ""Hardness (mg L-1 )"": 137.264, ""Calcium (mg L-1 )"": 97.961, ""Ammonia (mg L-1 )"": 0.295, ""Nitrite (mg L-1 )"": 0.151, ""Phosphorus (mg L-1 )"": 0.152, ""H2S (mg L-1 )"": 0.0044, ""Plankton (No. L-1)"": 3525}","{""rf"": {""DO(mg/L)"": 5.075132550000003, ""pH"": 7.9633756200000025, ""Ammonia (mg L-1 )"": 0.03316790999999999}, ""svm"": {""class"": 2, ""probabilities"": [0.0025012492284812145, 0.08096985357994507, 0.9165288971915738]}, ""knn"": {""DO(mg/L)"": 4.0036644}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0025012492284812145, 0.08096985357994507, 0.9165288971915738]}",,
2026-01-04T13:02:36.029680Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:35.890101Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.679, ""Turbidity (cm)"": 34.208, ""DO(mg/L)"": 5.489, ""BOD (mg/L)"": 2.514, ""CO2"": 5.952, ""pH"": 7.741, ""Alkalinity (mg L-1 )"": 115.492, ""Hardness (mg L-1 )"": 135.786, ""Calcium (mg L-1 )"": 78.237, ""Ammonia (mg L-1 )"": 0.213, ""Nitrite (mg L-1 )"": 0.064, ""Phosphorus (mg L-1 )"": 0.252, ""H2S (mg L-1 )"": 0.0026, ""Plankton (No. L-1)"": 3249}","{""rf"": {""DO(mg/L)"": 5.973793979999999, ""pH"": 8.190102170000001, ""Ammonia (mg L-1 )"": 0.02249483}, ""svm"": {""class"": 2, ""probabilities"": [2.606051273604994e-06, 2.8914723947758997e-06, 0.9999945024763316]}, ""knn"": {""DO(mg/L)"": 4.2519124}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.606051273604994e-06, 2.8914723947758997e-06, 0.9999945024763316]}",,
2026-01-04T13:02:36.188064Z,POND_TEST,"{""Temp"": 27.479, ""Turbidity (cm)"": 36.196, ""DO(mg/L)"": 5.118, ""BOD (mg/L)"": 3.54, ""CO2"": 6.343, ""pH"": 7.744, ""Alkalinity (mg L-1 )"": 122.705, ""Hardness (mg L-1 )"": 127.216, ""Calcium (mg L-1 )"": 89.568, ""Ammonia (mg L-1 )"": 0.301, ""Nitrite (mg L-1 )"": 0.124, ""Phosphorus (mg L-1 )"": 0.248, ""H2S (mg L-1 )"": 0.003, ""Plankton (No. L-1)"": 3540.263, ""Timestamp"": ""2026-01-04T13:02:36.031375Z"", ""PondID"": ""POND_TEST"", ""Aggregated"": 1}","{""rf"": {""DO(mg/L)"": 5.43123859, ""pH"": 7.838725209999998, ""Ammonia (mg L-1 )"": 0.04192740000000002}, ""svm"": {""class"": 2, ""probabilities"": [6.0372822831390105e-05, 0.010760507671257915, 0.9891791195059106]}, ""knn"": {""DO(mg/L)"": 4.7446466}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [6.0372822831390105e-05, 0.010760507671257915, 0.9891791195059106]}",,hourly_agg
2026-01-04T13:02:38.299222Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:38.170770Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.351, ""Turbidity (cm)"": 34.757, ""DO(mg/L)"": 5.48, ""BOD (mg/L)"": 2.2, ""CO2"": 5.393, ""pH"": 7.735, ""Alkalinity (mg L-1 )"": 121.99, ""Hardness (mg L-1 )"": 139.118, ""Calcium (mg L-1 )"": 75.822, ""Ammonia (mg L-1 )"": 0.205, ""Nitrite (mg L-1 )"": 0.128, ""Phosphorus (mg L-1 )"": 0.297, ""H2S (mg L-1 )"": 0.0006, ""Plankton (No. L-1)"": 4535}","{""rf"": {""DO(mg/L)"": 4.9122284800000005, ""pH"": 7.503867190000001, ""Ammonia (mg L-1 )"": 0.0364373}, ""svm"": {""class"": 2, ""probabilities"": [6.090825103344481e-07, 7.136340835267704e-07, 0.9999986772834062]}, ""knn"": {""DO(mg/L)"": 4.1395298}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [6.090825103344481e-07, 7.136340835267704e-07, 0.9999986772834062]}",,
2026-01-04T13:02:40.035478Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:39.906907Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.649, ""Turbidity (cm)"": 34.378, ""DO(mg/L)"": 5.041, ""BOD (mg/L)"": 3.227, ""CO2"": 7.545, ""pH"": 7.739, ""Alkalinity (mg L-1 )"": 102.731, ""Hardness (mg L-1 )"": 151.124, ""Calcium (mg L-1 )"": 98.976, ""Ammonia (mg L-1 )"": 0.234, ""Nitrite (mg L-1 )"": 0.068, ""Phosphorus (mg L-1 )"": 0.144, ""H2S (mg L-1 )"": 0.0029, ""Plankton (No. L-1)"": 2358}","{""rf"": {""DO(mg/L)"": 6.450771029999996, ""pH"": 7.5657241299999995, ""Ammonia (mg L-1 )"": 0.03385366}, ""svm"": {""class"": 2, ""probabilities"": [0.0005518695647553036, 0.18150353905201222, 0.8179445913832324]}, ""knn"": {""DO(mg/L)"": 5.568537000000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0005518695647553036, 0.18150353905201222, 0.8179445913832324]}",,
2026-01-04T13:02:41.153087Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:41.061685Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.613, ""Turbidity (cm)"": 36.484, ""DO(mg/L)"": 4.99, ""BOD (mg/L)"": 4.752, ""CO2"": 4.98, ""pH"": 7.767, ""Alkalinity (mg L-1 )"": 101.137, ""Hardness (mg L-1 )"": 101.15, ""Calcium (mg L-1 )"": 85.005, ""Ammonia (mg L-1 )"": 0.291, ""Nitrite (mg L-1 )"": 0.135, ""Phosphorus (mg L-1 )"": 0.151, ""H2S (mg L-1 )"": 0.0012, ""Plankton (No. L-1)"": 3093}","{""rf"": {""DO(mg/L)"": 5.429021590000003, ""pH"": 7.6949126199999975, ""Ammonia (mg L-1 )"": 0.07714248999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.00021708252940784504, 0.02197478090459606, 0.9778081365659964]}, ""knn"": {""DO(mg/L)"": 4.3799588}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00021708252940784504, 0.02197478090459606, 0.9778081365659964]}",,
2026-01-04T13:02:43.197333Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:43.077506Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.514, ""Turbidity (cm)"": 34.773, ""DO(mg/L)"": 5.426, ""BOD (mg/L)"": 4.324, ""CO2"": 4.972, ""pH"": 7.807, ""Alkalinity (mg L-1 )"": 134.663, ""Hardness (mg L-1 )"": 132.202, ""Calcium (mg L-1 )"": 108.136, ""Ammonia (mg L-1 )"": 0.303, ""Nitrite (mg L-1 )"": 0.057, ""Phosphorus (mg L-1 )"": 0.311, ""H2S (mg L-1 )"": 0.0028, ""Plankton (No. L-1)"": 3032}","{""rf"": {""DO(mg/L)"": 6.1255115400000015, ""pH"": 7.947844720000002, ""Ammonia (mg L-1 )"": 0.05498047999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.00038890233343470487, 0.029921336324209572, 0.969689761342356]}, ""knn"": {""DO(mg/L)"": 4.010381}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00038890233343470487, 0.029921336324209572, 0.969689761342356]}",,
2026-01-04T13:02:44.950268Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:44.802505Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.539, ""Turbidity (cm)"": 37.758, ""DO(mg/L)"": 5.339, ""BOD (mg/L)"": 4.672, ""CO2"": 5.04, ""pH"": 7.748, ""Alkalinity (mg L-1 )"": 123.523, ""Hardness (mg L-1 )"": 124.29, ""Calcium (mg L-1 )"": 80.259, ""Ammonia (mg L-1 )"": 0.262, ""Nitrite (mg L-1 )"": 0.183, ""Phosphorus (mg L-1 )"": 0.379, ""H2S (mg L-1 )"": 0.0031, ""Plankton (No. L-1)"": 5480}","{""rf"": {""DO(mg/L)"": 4.940275490000002, ""pH"": 7.764569600000002, ""Ammonia (mg L-1 )"": 0.046955710000000005}, ""svm"": {""class"": 2, ""probabilities"": [2.096455303765217e-05, 0.06746593535361928, 0.9325131000933431]}, ""knn"": {""DO(mg/L)"": 4.9010552}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.096455303765217e-05, 0.06746593535361928, 0.9325131000933431]}",,
2026-01-04T13:02:46.251473Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:46.123226Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.805, ""Turbidity (cm)"": 34.112, ""DO(mg/L)"": 5.106, ""BOD (mg/L)"": 4.865, ""CO2"": 7.278, ""pH"": 7.75, ""Alkalinity (mg L-1 )"": 107.491, ""Hardness (mg L-1 )"": 111.869, ""Calcium (mg L-1 )"": 80.852, ""Ammonia (mg L-1 )"": 0.211, ""Nitrite (mg L-1 )"": 0.113, ""Phosphorus (mg L-1 )"": 0.398, ""H2S (mg L-1 )"": 0.0019, ""Plankton (No. L-1)"": 3836}","{""rf"": {""DO(mg/L)"": 6.249113500000001, ""pH"": 7.625608739999994, ""Ammonia (mg L-1 )"": 0.05086327999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.0002691387237372319, 0.024617335246685745, 0.9751135260295771]}, ""knn"": {""DO(mg/L)"": 3.7569212}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0002691387237372319, 0.024617335246685745, 0.9751135260295771]}",,
2026-01-04T13:02:47.739146Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:47.641063Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.707, ""Turbidity (cm)"": 34.954, ""DO(mg/L)"": 5.107, ""BOD (mg/L)"": 4.939, ""CO2"": 7.064, ""pH"": 7.799, ""Alkalinity (mg L-1 )"": 111.114, ""Hardness (mg L-1 )"": 154.818, ""Calcium (mg L-1 )"": 79.525, ""Ammonia (mg L-1 )"": 0.293, ""Nitrite (mg L-1 )"": 0.081, ""Phosphorus (mg L-1 )"": 0.11, ""H2S (mg L-1 )"": 0.0031, ""Plankton (No. L-1)"": 4999}","{""rf"": {""DO(mg/L)"": 5.710009920000001, ""pH"": 7.837866619999999, ""Ammonia (mg L-1 )"": 0.12092189000000006}, ""svm"": {""class"": 2, ""probabilities"": [0.00016264077647443087, 0.2774033627675489, 0.7224339964559766]}, ""knn"": {""DO(mg/L)"": 7.213939000000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00016264077647443087, 0.2774033627675489, 0.7224339964559766]}",,
2026-01-04T13:02:49.368564Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:49.221912Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.585, ""Turbidity (cm)"": 37.353, ""DO(mg/L)"": 5.361, ""BOD (mg/L)"": 2.111, ""CO2"": 4.197, ""pH"": 7.78, ""Alkalinity (mg L-1 )"": 130.681, ""Hardness (mg L-1 )"": 117.691, ""Calcium (mg L-1 )"": 87.111, ""Ammonia (mg L-1 )"": 0.299, ""Nitrite (mg L-1 )"": 0.198, ""Phosphorus (mg L-1 )"": 0.201, ""H2S (mg L-1 )"": 0.0028, ""Plankton (No. L-1)"": 5353}","{""rf"": {""DO(mg/L)"": 4.62762071, ""pH"": 8.033775190000002, ""Ammonia (mg L-1 )"": 0.05822535}, ""svm"": {""class"": 2, ""probabilities"": [8.454414941921859e-06, 0.004086235877260413, 0.9959053097077976]}, ""knn"": {""DO(mg/L)"": 5.4121114}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [8.454414941921859e-06, 0.004086235877260413, 0.9959053097077976]}",,
2026-01-04T13:02:50.932363Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:50.831342Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.396, ""Turbidity (cm)"": 36.336, ""DO(mg/L)"": 5.411, ""BOD (mg/L)"": 2.912, ""CO2"": 5.007, ""pH"": 7.781, ""Alkalinity (mg L-1 )"": 111.677, ""Hardness (mg L-1 )"": 140.094, ""Calcium (mg L-1 )"": 72.259, ""Ammonia (mg L-1 )"": 0.226, ""Nitrite (mg L-1 )"": 0.069, ""Phosphorus (mg L-1 )"": 0.328, ""H2S (mg L-1 )"": 0.0011, ""Plankton (No. L-1)"": 3304}","{""rf"": {""DO(mg/L)"": 5.861906300000002, ""pH"": 7.448483139999999, ""Ammonia (mg L-1 )"": 0.04219201000000001}, ""svm"": {""class"": 2, ""probabilities"": [1.1148664169461024e-06, 1.300421814733527e-06, 0.9999975847117684]}, ""knn"": {""DO(mg/L)"": 4.333034}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.1148664169461024e-06, 1.300421814733527e-06, 0.9999975847117684]}",,
2026-01-04T13:02:52.974531Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:52.883349Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.642, ""Turbidity (cm)"": 34.04, ""DO(mg/L)"": 5.38, ""BOD (mg/L)"": 3.34, ""CO2"": 6.707, ""pH"": 7.778, ""Alkalinity (mg L-1 )"": 123.807, ""Hardness (mg L-1 )"": 135.207, ""Calcium (mg L-1 )"": 77.059, ""Ammonia (mg L-1 )"": 0.273, ""Nitrite (mg L-1 )"": 0.147, ""Phosphorus (mg L-1 )"": 0.267, ""H2S (mg L-1 )"": 0.0028, ""Plankton (No. L-1)"": 3008}","{""rf"": {""DO(mg/L)"": 5.358068080000002, ""pH"": 8.02077272, ""Ammonia (mg L-1 )"": 0.03316481}, ""svm"": {""class"": 2, ""probabilities"": [0.0006756899678504253, 0.03961058092821629, 0.9597137291039333]}, ""knn"": {""DO(mg/L)"": 3.7920316}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0006756899678504253, 0.03961058092821629, 0.9597137291039333]}",,
2026-01-04T13:02:55.167798Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:54.924334Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.84, ""Turbidity (cm)"": 35.834, ""DO(mg/L)"": 4.976, ""BOD (mg/L)"": 3.872, ""CO2"": 4.795, ""pH"": 7.763, ""Alkalinity (mg L-1 )"": 122.436, ""Hardness (mg L-1 )"": 101.627, ""Calcium (mg L-1 )"": 84.378, ""Ammonia (mg L-1 )"": 0.256, ""Nitrite (mg L-1 )"": 0.052, ""Phosphorus (mg L-1 )"": 0.278, ""H2S (mg L-1 )"": 0.0032, ""Plankton (No. L-1)"": 2594}","{""rf"": {""DO(mg/L)"": 5.948465450000002, ""pH"": 8.065418539999998, ""Ammonia (mg L-1 )"": 0.06504228999999997}, ""svm"": {""class"": 2, ""probabilities"": [0.0003429639331065857, 0.02784810170967123, 0.9718089343572222]}, ""knn"": {""DO(mg/L)"": 4.1336624}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0003429639331065857, 0.02784810170967123, 0.9718089343572222]}",,
2026-01-04T13:02:56.824005Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:56.701003Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.878, ""Turbidity (cm)"": 36.302, ""DO(mg/L)"": 5.133, ""BOD (mg/L)"": 2.059, ""CO2"": 4.519, ""pH"": 7.765, ""Alkalinity (mg L-1 )"": 118.502, ""Hardness (mg L-1 )"": 116.854, ""Calcium (mg L-1 )"": 75.937, ""Ammonia (mg L-1 )"": 0.291, ""Nitrite (mg L-1 )"": 0.101, ""Phosphorus (mg L-1 )"": 0.181, ""H2S (mg L-1 )"": 0.0025, ""Plankton (No. L-1)"": 3954}","{""rf"": {""DO(mg/L)"": 5.2664380400000015, ""pH"": 7.832524099999998, ""Ammonia (mg L-1 )"": 0.043605539999999984}, ""svm"": {""class"": 2, ""probabilities"": [5.151734420499751e-08, 5.456402690035912e-08, 0.9999998939186289]}, ""knn"": {""DO(mg/L)"": 4.4522873999999995}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [5.151734420499751e-08, 5.456402690035912e-08, 0.9999998939186289]}",,
2026-01-04T13:02:58.039912Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:57.898618Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.321, ""Turbidity (cm)"": 36.128, ""DO(mg/L)"": 4.996, ""BOD (mg/L)"": 3.74, ""CO2"": 6.993, ""pH"": 7.731, ""Alkalinity (mg L-1 )"": 138.218, ""Hardness (mg L-1 )"": 121.537, ""Calcium (mg L-1 )"": 92.619, ""Ammonia (mg L-1 )"": 0.304, ""Nitrite (mg L-1 )"": 0.113, ""Phosphorus (mg L-1 )"": 0.145, ""H2S (mg L-1 )"": 0.0034, ""Plankton (No. L-1)"": 3529}","{""rf"": {""DO(mg/L)"": 6.008479280000001, ""pH"": 7.787716709999997, ""Ammonia (mg L-1 )"": 0.03326013000000001}, ""svm"": {""class"": 2, ""probabilities"": [0.0007103447383072193, 0.04084881090587221, 0.9584408443558204]}, ""knn"": {""DO(mg/L)"": 6.0995436000000005}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0007103447383072193, 0.04084881090587221, 0.9584408443558204]}",,
2026-01-04T13:02:59.549064Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:02:59.451867Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.528, ""Turbidity (cm)"": 37.676, ""DO(mg/L)"": 5.007, ""BOD (mg/L)"": 2.99, ""CO2"": 6.697, ""pH"": 7.776, ""Alkalinity (mg L-1 )"": 130.909, ""Hardness (mg L-1 )"": 148.954, ""Calcium (mg L-1 )"": 100.178, ""Ammonia (mg L-1 )"": 0.237, ""Nitrite (mg L-1 )"": 0.175, ""Phosphorus (mg L-1 )"": 0.347, ""H2S (mg L-1 )"": 0.0008, ""Plankton (No. L-1)"": 3515}","{""rf"": {""DO(mg/L)"": 4.726152430000003, ""pH"": 8.143365820000001, ""Ammonia (mg L-1 )"": 0.04153081000000001}, ""svm"": {""class"": 2, ""probabilities"": [7.437774503631603e-06, 0.003747458574286822, 0.9962451036512096]}, ""knn"": {""DO(mg/L)"": 5.1200811999999996}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [7.437774503631603e-06, 0.003747458574286822, 0.9962451036512096]}",,
2026-01-04T13:03:01.056248Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:03:00.956196Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.25, ""Turbidity (cm)"": 36.092, ""DO(mg/L)"": 4.254, ""BOD (mg/L)"": 3.978, ""CO2"": 6.384, ""pH"": 7.715, ""Alkalinity (mg L-1 )"": 130.264, ""Hardness (mg L-1 )"": 103.741, ""Calcium (mg L-1 )"": 96.495, ""Ammonia (mg L-1 )"": 0.299, ""Nitrite (mg L-1 )"": 0.055, ""Phosphorus (mg L-1 )"": 0.386, ""H2S (mg L-1 )"": 0.0045, ""Plankton (No. L-1)"": 3656}","{""rf"": {""DO(mg/L)"": 5.3535950900000016, ""pH"": 7.722667420000001, ""Ammonia (mg L-1 )"": 0.07034725999999995}, ""svm"": {""class"": 2, ""probabilities"": [2.246021716141322e-05, 0.006487340222607044, 0.9934901995602317]}, ""knn"": {""DO(mg/L)"": 4.591961800000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.246021716141322e-05, 0.006487340222607044, 0.9934901995602317]}",,night_do_drop;
2026-01-04T13:03:03.173214Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:03:03.048902Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.305, ""Turbidity (cm)"": 35.95, ""DO(mg/L)"": 5.43, ""BOD (mg/L)"": 2.636, ""CO2"": 6.027, ""pH"": 7.782, ""Alkalinity (mg L-1 )"": 100.802, ""Hardness (mg L-1 )"": 115.633, ""Calcium (mg L-1 )"": 92.435, ""Ammonia (mg L-1 )"": 0.231, ""Nitrite (mg L-1 )"": 0.165, ""Phosphorus (mg L-1 )"": 0.355, ""H2S (mg L-1 )"": 0.0034, ""Plankton (No. L-1)"": 4223}","{""rf"": {""DO(mg/L)"": 4.901393560000002, ""pH"": 7.908918809999997, ""Ammonia (mg L-1 )"": 0.028056160000000014}, ""svm"": {""class"": 2, ""probabilities"": [1.594916197305202e-06, 1.655657315099746e-06, 0.9999967494264876]}, ""knn"": {""DO(mg/L)"": 4.079736199999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.594916197305202e-06, 1.655657315099746e-06, 0.9999967494264876]}",,
2026-01-04T13:03:05.174889Z,POND_TEST,"{""Timestamp"": ""2026-01-04T13:03:05.058625Z"", ""PondID"": ""POND_TEST"", ""Temp"": 27.306, ""Turbidity (cm)"": 37.491, ""DO(mg/L)"": 5.063, ""BOD (mg/L)"": 2.39, ""CO2"": 5.324, ""pH"": 7.767, ""Alkalinity (mg L-1 )"": 121.186, ""Hardness (mg L-1 )"": 141.006, ""Calcium (mg L-1 )"": 104.414, ""Ammonia (mg L-1 )"": 0.268, ""Nitrite (mg L-1 )"": 0.127, ""Phosphorus (mg L-1 )"": 0.276, ""H2S (mg L-1 )"": 0.0046, ""Plankton (No. L-1)"": 2997}","{""rf"": {""DO(mg/L)"": 5.067457470000001, ""pH"": 8.234994330000003, ""Ammonia (mg L-1 )"": 0.044891200000000006}, ""svm"": {""class"": 2, ""probabilities"": [1.129029974044065e-06, 1.1491726252666003e-06, 0.9999977217974008]}, ""knn"": {""DO(mg/L)"": 3.8506648000000006}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.129029974044065e-06, 1.1491726252666003e-06, 0.9999977217974008]}",,
